#Time(s),T0(K),B(T),S/T(microV/K^2),T+_X(V),T+_Y(V),T+_R(V),T+_phase(V),T-_X(V),T-_Y(V),T-_R(V),T-_phase(V),VS_X(V),VS_Y(V),VS_R(V),VS_phase(V),T+_DC(V),T-_DC(V),VS_DC(V),f(Hz),I_R(A),I_offset(A),R_heater(Ohm),Stable?
7.2032000E+4,4.1241600E+1,1.0000000E-4,6.6030377E-2,5.0536914E-6,2.0009498E-6,5.4354022E-6,2.1600509E+1,-3.9056999E-6,-8.4663678E-7,3.9964091E-6,-1.6776925E+2,1.0036262E-6,1.2555524E-6,1.6073822E-6,5.1362898E+1,-7.8933220E-6,2.4346530E-5,9.1919093E-6,5.0000000E-1,3.9245195E-4,1.5232603E-7,5.1000000E+3,1.0000000E+0
7.2033000E+4,4.1234100E+1,1.0000000E-4,6.5972576E-2,5.0335467E-6,2.0232286E-6,5.4249466E-6,2.1897607E+1,-3.9345079E-6,-8.4625128E-7,4.0244868E-6,-1.6786150E+2,9.9503227E-7,1.2637679E-6,1.6084771E-6,5.1784743E+1,-7.8946119E-6,2.4272951E-5,9.1655995E-6,5.0000000E-1,3.9245183E-4,1.5342976E-7,5.1000000E+3,1.0000000E+0
7.2034000E+4,4.1231600E+1,1.0000000E-4,6.5973183E-2,5.0335467E-6,2.0232286E-6,5.4249466E-6,2.1897607E+1,-3.9345079E-6,-8.4625128E-7,4.0244868E-6,-1.6786150E+2,9.9503227E-7,1.2637679E-6,1.6084771E-6,5.1784743E+1,-7.8946119E-6,2.4272951E-5,9.1655995E-6,5.0000000E-1,3.9245183E-4,1.5342976E-7,5.1000000E+3,1.0000000E+0
7.2035000E+4,4.1226500E+1,1.0000000E-4,6.5441047E-2,5.0641656E-6,2.0080686E-6,5.4477622E-6,2.1629567E+1,-3.9232437E-6,-8.7225072E-7,4.0190375E-6,-1.6746536E+2,9.9244082E-7,1.2539391E-6,1.5991567E-6,5.1639846E+1,-7.8863325E-6,2.4274536E-5,9.1171195E-6,5.0000000E-1,3.9245341E-4,1.5605638E-7,5.1000000E+3,1.0000000E+0
7.2036000E+4,4.1219000E+1,1.0000000E-4,6.5442853E-2,5.0641656E-6,2.0080686E-6,5.4477622E-6,2.1629567E+1,-3.9232437E-6,-8.7225072E-7,4.0190375E-6,-1.6746536E+2,9.9244082E-7,1.2539391E-6,1.5991567E-6,5.1639846E+1,-7.8863325E-6,2.4274536E-5,9.1171195E-6,5.0000000E-1,3.9245341E-4,1.5605638E-7,5.1000000E+3,1.0000000E+0
7.2037000E+4,4.1213900E+1,1.0000000E-4,6.5648958E-2,5.0175638E-6,2.0237523E-6,5.4103161E-6,2.1965878E+1,-3.9392462E-6,-8.5453244E-7,4.0308667E-6,-1.6776058E+2,9.8660944E-7,1.2584667E-6,1.5991049E-6,5.1904355E+1,-7.9202186E-6,2.4333703E-5,9.1366889E-6,5.0000000E-1,3.9245390E-4,1.5588236E-7,5.1000000E+3,1.0000000E+0
7.2038000E+4,4.1208900E+1,1.0000000E-4,6.5650166E-2,5.0175638E-6,2.0237523E-6,5.4103161E-6,2.1965878E+1,-3.9392462E-6,-8.5453244E-7,4.0308667E-6,-1.6776058E+2,9.8660944E-7,1.2584667E-6,1.5991049E-6,5.1904355E+1,-7.9202186E-6,2.4333703E-5,9.1366889E-6,5.0000000E-1,3.9245390E-4,1.5588236E-7,5.1000000E+3,1.0000000E+0
7.2039000E+4,4.1203800E+1,1.0000000E-4,6.5589817E-2,5.0383738E-6,2.0210916E-6,5.4286298E-6,2.1857679E+1,-3.9180147E-6,-8.4977793E-7,4.0091098E-6,-1.6776266E+2,9.8004378E-7,1.2611141E-6,1.5971520E-6,5.2148313E+1,-7.9297065E-6,2.4364968E-5,9.1709686E-6,5.0000000E-1,3.9245462E-4,1.5373870E-7,5.1000000E+3,1.0000000E+0
7.2040000E+4,4.1198900E+1,1.0000000E-4,6.5591000E-2,5.0383738E-6,2.0210916E-6,5.4286298E-6,2.1857679E+1,-3.9180147E-6,-8.4977793E-7,4.0091098E-6,-1.6776266E+2,9.8004378E-7,1.2611141E-6,1.5971520E-6,5.2148313E+1,-7.9297065E-6,2.4364968E-5,9.1709686E-6,5.0000000E-1,3.9245462E-4,1.5373870E-7,5.1000000E+3,1.0000000E+0
7.2041000E+4,4.1193800E+1,1.0000000E-4,6.5734992E-2,5.0619134E-6,2.0124282E-6,5.4472777E-6,2.1680925E+1,-3.9098225E-6,-8.5682443E-7,4.0026066E-6,-1.6763923E+2,9.9835455E-7,1.2541926E-6,1.6030318E-6,5.1479728E+1,-7.8783208E-6,2.4344819E-5,9.1968896E-6,5.0000000E-1,3.9245371E-4,1.5182387E-7,5.1000000E+3,1.0000000E+0
7.2042000E+4,4.1188700E+1,1.0000000E-4,6.5736226E-2,5.0619134E-6,2.0124282E-6,5.4472777E-6,2.1680925E+1,-3.9098225E-6,-8.5682443E-7,4.0026066E-6,-1.6763923E+2,9.9835455E-7,1.2541926E-6,1.6030318E-6,5.1479728E+1,-7.8783208E-6,2.4344819E-5,9.1968896E-6,5.0000000E-1,3.9245371E-4,1.5182387E-7,5.1000000E+3,1.0000000E+0
7.2043000E+4,4.1186100E+1,1.0000000E-4,6.5950534E-2,5.0841359E-6,2.0040382E-6,5.4648520E-6,2.1513108E+1,-3.8875867E-6,-8.5868831E-7,3.9812908E-6,-1.6754452E+2,1.0003566E-6,1.2588221E-6,1.6079013E-6,5.1526654E+1,-7.8386650E-6,2.4337440E-5,9.2112203E-6,5.0000000E-1,3.9245533E-4,1.5306746E-7,5.1000000E+3,1.0000000E+0
7.2044000E+4,4.1178600E+1,1.0000000E-4,6.5952355E-2,5.0841359E-6,2.0040382E-6,5.4648520E-6,2.1513108E+1,-3.8875867E-6,-8.5868831E-7,3.9812908E-6,-1.6754452E+2,1.0003566E-6,1.2588221E-6,1.6079013E-6,5.1526654E+1,-7.8386650E-6,2.4337440E-5,9.2112203E-6,5.0000000E-1,3.9245533E-4,1.5306746E-7,5.1000000E+3,1.0000000E+0
7.2045000E+4,4.1173600E+1,1.0000000E-4,6.5730232E-2,5.0492759E-6,2.0055729E-6,5.4330019E-6,2.1662981E+1,-3.9216664E-6,-8.5353819E-7,4.0134766E-6,-1.6772125E+2,9.9573684E-7,1.2551376E-6,1.6021430E-6,5.1574019E+1,-7.8038732E-6,2.4309377E-5,9.2073251E-6,5.0000000E-1,3.9245531E-4,1.5484458E-7,5.1000000E+3,1.0000000E+0
7.2046000E+4,4.1168600E+1,1.0000000E-4,6.5731442E-2,5.0492759E-6,2.0055729E-6,5.4330019E-6,2.1662981E+1,-3.9216664E-6,-8.5353819E-7,4.0134766E-6,-1.6772125E+2,9.9573684E-7,1.2551376E-6,1.6021430E-6,5.1574019E+1,-7.8038732E-6,2.4309377E-5,9.2073251E-6,5.0000000E-1,3.9245531E-4,1.5484458E-7,5.1000000E+3,1.0000000E+0
7.2047000E+4,4.1166000E+1,1.0000000E-4,6.6409309E-2,5.0545248E-6,2.0409037E-6,5.4510099E-6,2.1987751E+1,-3.9049261E-6,-8.4700557E-7,3.9957310E-6,-1.6776173E+2,9.9582592E-7,1.2756019E-6,1.6182798E-6,5.2021860E+1,-7.8241131E-6,2.4277228E-5,9.2079840E-6,5.0000000E-1,3.9245569E-4,1.5370172E-7,5.1000000E+3,1.0000000E+0
7.2048000E+4,4.1158400E+1,1.0000000E-4,6.6411166E-2,5.0545248E-6,2.0409037E-6,5.4510099E-6,2.1987751E+1,-3.9049261E-6,-8.4700557E-7,3.9957310E-6,-1.6776173E+2,9.9582592E-7,1.2756019E-6,1.6182798E-6,5.2021860E+1,-7.8241131E-6,2.4277228E-5,9.2079840E-6,5.0000000E-1,3.9245569E-4,1.5370172E-7,5.1000000E+3,1.0000000E+0
7.2049000E+4,4.1155900E+1,1.0000000E-4,6.6132032E-2,5.0698850E-6,2.0045190E-6,5.4517731E-6,2.1572733E+1,-3.8976955E-6,-8.7571489E-7,3.9948601E-6,-1.6733734E+2,1.0037975E-6,1.2618152E-6,1.6123855E-6,5.1497098E+1,-7.7912444E-6,2.4310800E-5,9.2280027E-6,5.0000000E-1,3.9245524E-4,1.5416471E-7,5.1000000E+3,1.0000000E+0
7.2050000E+4,4.1150800E+1,1.0000000E-4,6.6133273E-2,5.0698850E-6,2.0045190E-6,5.4517731E-6,2.1572733E+1,-3.8976955E-6,-8.7571489E-7,3.9948601E-6,-1.6733734E+2,1.0037975E-6,1.2618152E-6,1.6123855E-6,5.1497098E+1,-7.7912444E-6,2.4310800E-5,9.2280027E-6,5.0000000E-1,3.9245524E-4,1.5416471E-7,5.1000000E+3,1.0000000E+0
7.2051000E+4,4.1143200E+1,1.0000000E-4,6.5854263E-2,5.0262138E-6,2.0276969E-6,5.4198137E-6,2.1970346E+1,-3.9352061E-6,-8.6541163E-7,4.0292412E-6,-1.6759722E+2,1.0009262E-6,1.2549301E-6,1.6052112E-6,5.1424308E+1,-7.8305509E-6,2.4300695E-5,9.2372997E-6,5.0000000E-1,3.9245534E-4,1.5414701E-7,5.1000000E+3,1.0000000E+0
7.2052000E+4,4.1138200E+1,1.0000000E-4,6.5855475E-2,5.0262138E-6,2.0276969E-6,5.4198137E-6,2.1970346E+1,-3.9352061E-6,-8.6541163E-7,4.0292412E-6,-1.6759722E+2,1.0009262E-6,1.2549301E-6,1.6052112E-6,5.1424308E+1,-7.8305509E-6,2.4300695E-5,9.2372997E-6,5.0000000E-1,3.9245534E-4,1.5414701E-7,5.1000000E+3,1.0000000E+0
7.2053000E+4,4.1133100E+1,1.0000000E-4,6.6070076E-2,5.0381565E-6,2.0290468E-6,5.4313951E-6,2.1936419E+1,-3.9321043E-6,-8.5100599E-7,4.0231400E-6,-1.6778810E+2,9.9092631E-7,1.2704027E-6,1.6111667E-6,5.2045428E+1,-7.8735757E-6,2.4274848E-5,9.2017651E-6,5.0000000E-1,3.9245704E-4,1.5438145E-7,5.1000000E+3,1.0000000E+0
7.2054000E+4,4.1130600E+1,1.0000000E-4,6.6070684E-2,5.0381565E-6,2.0290468E-6,5.4313951E-6,2.1936419E+1,-3.9321043E-6,-8.5100599E-7,4.0231400E-6,-1.6778810E+2,9.9092631E-7,1.2704027E-6,1.6111667E-6,5.2045428E+1,-7.8735757E-6,2.4274848E-5,9.2017651E-6,5.0000000E-1,3.9245704E-4,1.5438145E-7,5.1000000E+3,1.0000000E+0
7.2055000E+4,4.1125500E+1,1.0000000E-4,6.5731119E-2,5.0657626E-6,2.0191190E-6,5.4533286E-6,2.1731309E+1,-3.9111035E-6,-8.7407170E-7,4.0075843E-6,-1.6740228E+2,9.9208526E-7,1.2611666E-6,1.6046104E-6,5.1809962E+1,-7.8685652E-6,2.4280800E-5,9.1905356E-6,5.0000000E-1,3.9245882E-4,1.5514408E-7,5.1000000E+3,1.0000000E+0
7.2056000E+4,4.1117800E+1,1.0000000E-4,6.5732982E-2,5.0657626E-6,2.0191190E-6,5.4533286E-6,2.1731309E+1,-3.9111035E-6,-8.7407170E-7,4.0075843E-6,-1.6740228E+2,9.9208526E-7,1.2611666E-6,1.6046104E-6,5.1809962E+1,-7.8685652E-6,2.4280800E-5,9.1905356E-6,5.0000000E-1,3.9245882E-4,1.5514408E-7,5.1000000E+3,1.0000000E+0
7.2057000E+4,4.1112800E+1,1.0000000E-4,6.5839814E-2,5.0260590E-6,2.0180130E-6,5.4160544E-6,2.1875954E+1,-3.9404251E-6,-8.6386071E-7,4.0340061E-6,-1.6763465E+2,9.9097563E-7,1.2624245E-6,1.6049138E-6,5.1868861E+1,-7.8696827E-6,2.4304928E-5,9.2214998E-6,5.0000000E-1,3.9245999E-4,1.5556514E-7,5.1000000E+3,1.0000000E+0
7.2058000E+4,4.1107700E+1,1.0000000E-4,6.5841051E-2,5.0260590E-6,2.0180130E-6,5.4160544E-6,2.1875954E+1,-3.9404251E-6,-8.6386071E-7,4.0340061E-6,-1.6763465E+2,9.9097563E-7,1.2624245E-6,1.6049138E-6,5.1868861E+1,-7.8696827E-6,2.4304928E-5,9.2214998E-6,5.0000000E-1,3.9245999E-4,1.5556514E-7,5.1000000E+3,1.0000000E+0
7.2059000E+4,4.1105200E+1,1.0000000E-4,6.5778510E-2,5.0581565E-6,2.0265046E-6,5.4490062E-6,2.1833061E+1,-3.9173134E-6,-8.5211906E-7,4.0089214E-6,-1.6772784E+2,9.8693548E-7,1.2652661E-6,1.6046620E-6,5.2044983E+1,-7.8756758E-6,2.4318611E-5,9.2393253E-6,5.0000000E-1,3.9246051E-4,1.5550962E-7,5.1000000E+3,1.0000000E+0
7.2060000E+4,4.1097600E+1,1.0000000E-4,6.5780351E-2,5.0581565E-6,2.0265046E-6,5.4490062E-6,2.1833061E+1,-3.9173134E-6,-8.5211906E-7,4.0089214E-6,-1.6772784E+2,9.8693548E-7,1.2652661E-6,1.6046620E-6,5.2044983E+1,-7.8756758E-6,2.4318611E-5,9.2393253E-6,5.0000000E-1,3.9246051E-4,1.5550962E-7,5.1000000E+3,1.0000000E+0
7.2061000E+4,4.1092500E+1,1.0000000E-4,6.5768897E-2,5.0454925E-6,2.0057803E-6,5.4295626E-6,2.1679753E+1,-3.9144653E-6,-8.6984711E-7,4.0099467E-6,-1.6747167E+2,9.9138389E-7,1.2579925E-6,1.6016826E-6,5.1759478E+1,-7.8801112E-6,2.4301396E-5,9.2455116E-6,5.0000000E-1,3.9246062E-4,1.5508858E-7,5.1000000E+3,1.0000000E+0
7.2062000E+4,4.1087400E+1,1.0000000E-4,6.5770132E-2,5.0454925E-6,2.0057803E-6,5.4295626E-6,2.1679753E+1,-3.9144653E-6,-8.6984711E-7,4.0099467E-6,-1.6747167E+2,9.9138389E-7,1.2579925E-6,1.6016826E-6,5.1759478E+1,-7.8801112E-6,2.4301396E-5,9.2455116E-6,5.0000000E-1,3.9246062E-4,1.5508858E-7,5.1000000E+3,1.0000000E+0
7.2063000E+4,4.1082300E+1,1.0000000E-4,6.5659453E-2,5.0502507E-6,2.0270579E-6,5.4418743E-6,2.1869424E+1,-3.9199970E-6,-8.6407821E-7,4.0141011E-6,-1.6756918E+2,9.8900985E-7,1.2595368E-6,1.6014285E-6,5.1860390E+1,-7.8729843E-6,2.4242336E-5,9.2351157E-6,5.0000000E-1,3.9246007E-4,1.5495234E-7,5.1000000E+3,1.0000000E+0
7.2064000E+4,4.1077300E+1,1.0000000E-4,6.5660662E-2,5.0502507E-6,2.0270579E-6,5.4418743E-6,2.1869424E+1,-3.9199970E-6,-8.6407821E-7,4.0141011E-6,-1.6756918E+2,9.8900985E-7,1.2595368E-6,1.6014285E-6,5.1860390E+1,-7.8729843E-6,2.4242336E-5,9.2351157E-6,5.0000000E-1,3.9246007E-4,1.5495234E-7,5.1000000E+3,1.0000000E+0
7.2065000E+4,4.1072200E+1,1.0000000E-4,6.5729427E-2,5.0406392E-6,2.0219773E-6,5.4310621E-6,2.1857453E+1,-3.9249923E-6,-8.8619868E-7,4.0237933E-6,-1.6727689E+2,9.9625381E-7,1.2561024E-6,1.6032202E-6,5.1580974E+1,-7.8431587E-6,2.4248972E-5,9.2335488E-6,5.0000000E-1,3.9246051E-4,1.5470525E-7,5.1000000E+3,1.0000000E+0
7.2066000E+4,4.1067100E+1,1.0000000E-4,6.5730661E-2,5.0406392E-6,2.0219773E-6,5.4310621E-6,2.1857453E+1,-3.9249923E-6,-8.8619868E-7,4.0237933E-6,-1.6727689E+2,9.9625381E-7,1.2561024E-6,1.6032202E-6,5.1580974E+1,-7.8431587E-6,2.4248972E-5,9.2335488E-6,5.0000000E-1,3.9246051E-4,1.5470525E-7,5.1000000E+3,1.0000000E+0
7.2067000E+4,4.1062100E+1,1.0000000E-4,6.6229200E-2,5.0731089E-6,2.0407850E-6,5.4682024E-6,2.1913692E+1,-3.9040734E-6,-8.6481592E-7,3.9987118E-6,-1.6750974E+2,1.0062210E-6,1.2659080E-6,1.6170973E-6,5.1520180E+1,-7.7762920E-6,2.4335515E-5,9.2456304E-6,5.0000000E-1,3.9246062E-4,1.5496284E-7,5.1000000E+3,1.0000000E+0
7.2068000E+4,4.1059500E+1,1.0000000E-4,6.6229834E-2,5.0731089E-6,2.0407850E-6,5.4682024E-6,2.1913692E+1,-3.9040734E-6,-8.6481592E-7,3.9987118E-6,-1.6750974E+2,1.0062210E-6,1.2659080E-6,1.6170973E-6,5.1520180E+1,-7.7762920E-6,2.4335515E-5,9.2456304E-6,5.0000000E-1,3.9246062E-4,1.5496284E-7,5.1000000E+3,1.0000000E+0
7.2069000E+4,4.1054500E+1,1.0000000E-4,6.5706068E-2,5.0368559E-6,2.0262118E-6,5.4291299E-6,2.1913793E+1,-3.9299608E-6,-8.6380812E-7,4.0237739E-6,-1.6760347E+2,9.8982644E-7,1.2593524E-6,1.6017880E-6,5.1833343E+1,-7.8199012E-6,2.4366409E-5,9.2434930E-6,5.0000000E-1,3.9246145E-4,1.5505588E-7,5.1000000E+3,1.0000000E+0
7.2070000E+4,4.1049300E+1,1.0000000E-4,6.5707326E-2,5.0368559E-6,2.0262118E-6,5.4291299E-6,2.1913793E+1,-3.9299608E-6,-8.6380812E-7,4.0237739E-6,-1.6760347E+2,9.8982644E-7,1.2593524E-6,1.6017880E-6,5.1833343E+1,-7.8199012E-6,2.4366409E-5,9.2434930E-6,5.0000000E-1,3.9246145E-4,1.5505588E-7,5.1000000E+3,1.0000000E+0
7.2071000E+4,4.1041700E+1,1.0000000E-4,6.5983287E-2,5.0452261E-6,2.0337751E-6,5.4397194E-6,2.1954798E+1,-3.9196744E-6,-8.6909303E-7,4.0148686E-6,-1.6749830E+2,9.9437374E-7,1.2647392E-6,1.6088332E-6,5.1824569E+1,-7.8632543E-6,2.4340299E-5,9.2560728E-6,5.0000000E-1,3.9246231E-4,1.5236262E-7,5.1000000E+3,1.0000000E+0
7.2072000E+4,4.1039200E+1,1.0000000E-4,6.5983894E-2,5.0452261E-6,2.0337751E-6,5.4397194E-6,2.1954798E+1,-3.9196744E-6,-8.6909303E-7,4.0148686E-6,-1.6749830E+2,9.9437374E-7,1.2647392E-6,1.6088332E-6,5.1824569E+1,-7.8632543E-6,2.4340299E-5,9.2560728E-6,5.0000000E-1,3.9246231E-4,1.5236262E-7,5.1000000E+3,1.0000000E+0
7.2073000E+4,4.1031500E+1,1.0000000E-4,6.5784307E-2,5.0531682E-6,2.0383190E-6,5.4487845E-6,2.1967890E+1,-3.9231382E-6,-8.5166462E-7,4.0145169E-6,-1.6775184E+2,9.9437699E-7,1.2599779E-6,1.6050950E-6,5.1719431E+1,-7.8816223E-6,2.4312618E-5,9.2592952E-6,5.0000000E-1,3.9246278E-4,1.5175806E-7,5.1000000E+3,1.0000000E+0
7.2074000E+4,4.1029000E+1,1.0000000E-4,6.5784912E-2,5.0531682E-6,2.0383190E-6,5.4487845E-6,2.1967890E+1,-3.9231382E-6,-8.5166462E-7,4.0145169E-6,-1.6775184E+2,9.9437699E-7,1.2599779E-6,1.6050950E-6,5.1719431E+1,-7.8816223E-6,2.4312618E-5,9.2592952E-6,5.0000000E-1,3.9246278E-4,1.5175806E-7,5.1000000E+3,1.0000000E+0
7.2075000E+4,4.1021400E+1,1.0000000E-4,6.6044731E-2,5.0719958E-6,2.0225664E-6,5.4603953E-6,2.1740695E+1,-3.8991246E-6,-8.7599805E-7,3.9963164E-6,-1.6733787E+2,1.0032542E-6,1.2604718E-6,1.6109960E-6,5.1482474E+1,-7.8885560E-6,2.4271798E-5,9.2749344E-6,5.0000000E-1,3.9246308E-4,1.5383194E-7,5.1000000E+3,1.0000000E+0
7.2076000E+4,4.1016400E+1,1.0000000E-4,6.6045947E-2,5.0719958E-6,2.0225664E-6,5.4603953E-6,2.1740695E+1,-3.8991246E-6,-8.7599805E-7,3.9963164E-6,-1.6733787E+2,1.0032542E-6,1.2604718E-6,1.6109960E-6,5.1482474E+1,-7.8885560E-6,2.4271798E-5,9.2749344E-6,5.0000000E-1,3.9246308E-4,1.5383194E-7,5.1000000E+3,1.0000000E+0
7.2077000E+4,4.1011300E+1,1.0000000E-4,6.4907531E-2,5.0453048E-6,1.9962347E-6,5.4258689E-6,2.1586817E+1,-3.9345710E-6,-9.0154268E-7,4.0365366E-6,-1.6709439E+2,9.8604952E-7,1.2403731E-6,1.5845565E-6,5.1516634E+1,-7.8442344E-6,2.4275375E-5,9.2781219E-6,5.0000000E-1,3.9246305E-4,1.5597803E-7,5.1000000E+3,1.0000000E+0
7.2078000E+4,4.1006200E+1,1.0000000E-4,6.4908750E-2,5.0453048E-6,1.9962347E-6,5.4258689E-6,2.1586817E+1,-3.9345710E-6,-9.0154268E-7,4.0365366E-6,-1.6709439E+2,9.8604952E-7,1.2403731E-6,1.5845565E-6,5.1516634E+1,-7.8442344E-6,2.4275375E-5,9.2781219E-6,5.0000000E-1,3.9246305E-4,1.5597803E-7,5.1000000E+3,1.0000000E+0
7.2079000E+4,4.1003700E+1,1.0000000E-4,6.6050870E-2,5.0675012E-6,2.0221219E-6,5.4560559E-6,2.1753842E+1,-3.9075342E-6,-8.7408819E-7,4.0041046E-6,-1.6739091E+2,9.9966514E-7,1.2640312E-6,1.6115537E-6,5.1661122E+1,-7.8175031E-6,2.4338358E-5,9.3045970E-6,5.0000000E-1,3.9246319E-4,1.5828974E-7,5.1000000E+3,1.0000000E+0
7.2080000E+4,4.0998600E+1,1.0000000E-4,6.6052110E-2,5.0675012E-6,2.0221219E-6,5.4560559E-6,2.1753842E+1,-3.9075342E-6,-8.7408819E-7,4.0041046E-6,-1.6739091E+2,9.9966514E-7,1.2640312E-6,1.6115537E-6,5.1661122E+1,-7.8175031E-6,2.4338358E-5,9.3045970E-6,5.0000000E-1,3.9246319E-4,1.5828974E-7,5.1000000E+3,1.0000000E+0
7.2081000E+4,4.0991200E+1,1.0000000E-4,6.5518638E-2,5.0330527E-6,2.0110093E-6,5.4199426E-6,2.1779700E+1,-3.9366814E-6,-8.8030460E-7,4.0339059E-6,-1.6739512E+2,9.8917773E-7,1.2542585E-6,1.5973844E-6,5.1738732E+1,-7.8052236E-6,2.4303955E-5,9.2825084E-6,5.0000000E-1,3.9246376E-4,1.5973839E-7,5.1000000E+3,1.0000000E+0
7.2082000E+4,4.0986400E+1,1.0000000E-4,6.5519796E-2,5.0330527E-6,2.0110093E-6,5.4199426E-6,2.1779700E+1,-3.9366814E-6,-8.8030460E-7,4.0339059E-6,-1.6739512E+2,9.8917773E-7,1.2542585E-6,1.5973844E-6,5.1738732E+1,-7.8052236E-6,2.4303955E-5,9.2825084E-6,5.0000000E-1,3.9246376E-4,1.5973839E-7,5.1000000E+3,1.0000000E+0
7.2083000E+4,4.0983900E+1,1.0000000E-4,6.5802964E-2,5.0666814E-6,2.0272454E-6,5.4571956E-6,2.1806994E+1,-3.9133722E-6,-8.7515499E-7,4.0100347E-6,-1.6739425E+2,9.9053772E-7,1.2648150E-6,1.6065248E-6,5.1933789E+1,-7.7861384E-6,2.4276988E-5,9.2917122E-6,5.0000000E-1,3.9246337E-4,1.5970974E-7,5.1000000E+3,1.0000000E+0
7.2084000E+4,4.0976500E+1,1.0000000E-4,6.5804757E-2,5.0666814E-6,2.0272454E-6,5.4571956E-6,2.1806994E+1,-3.9133722E-6,-8.7515499E-7,4.0100347E-6,-1.6739425E+2,9.9053772E-7,1.2648150E-6,1.6065248E-6,5.1933789E+1,-7.7861384E-6,2.4276988E-5,9.2917122E-6,5.0000000E-1,3.9246337E-4,1.5970974E-7,5.1000000E+3,1.0000000E+0
7.2085000E+4,4.0974000E+1,1.0000000E-4,6.5830202E-2,5.0563948E-6,2.0136597E-6,5.4426054E-6,2.1714436E+1,-3.9166980E-6,-8.8965281E-7,4.0164667E-6,-1.6720277E+2,1.0019469E-6,1.2551903E-6,1.6060511E-6,5.1401625E+1,-7.8022201E-6,2.4267160E-5,9.2912582E-6,5.0000000E-1,3.9246496E-4,1.5978180E-7,5.1000000E+3,1.0000000E+0
7.2086000E+4,4.0966600E+1,1.0000000E-4,6.5831997E-2,5.0563948E-6,2.0136597E-6,5.4426054E-6,2.1714436E+1,-3.9166980E-6,-8.8965281E-7,4.0164667E-6,-1.6720277E+2,1.0019469E-6,1.2551903E-6,1.6060511E-6,5.1401625E+1,-7.8022201E-6,2.4267160E-5,9.2912582E-6,5.0000000E-1,3.9246496E-4,1.5978180E-7,5.1000000E+3,1.0000000E+0
7.2087000E+4,4.0961600E+1,1.0000000E-4,6.6042264E-2,5.0655850E-6,2.0317334E-6,5.4578468E-6,2.1855013E+1,-3.9052424E-6,-8.6568519E-7,4.0000411E-6,-1.6750121E+2,9.9831841E-7,1.2637184E-6,1.6104732E-6,5.1691799E+1,-7.8276754E-6,2.4226143E-5,9.2707388E-6,5.0000000E-1,3.9246417E-4,1.6107924E-7,5.1000000E+3,1.0000000E+0
7.2088000E+4,4.0956800E+1,1.0000000E-4,6.6043432E-2,5.0655850E-6,2.0317334E-6,5.4578468E-6,2.1855013E+1,-3.9052424E-6,-8.6568519E-7,4.0000411E-6,-1.6750121E+2,9.9831841E-7,1.2637184E-6,1.6104732E-6,5.1691799E+1,-7.8276754E-6,2.4226143E-5,9.2707388E-6,5.0000000E-1,3.9246417E-4,1.6107924E-7,5.1000000E+3,1.0000000E+0
7.2089000E+4,4.0951800E+1,1.0000000E-4,6.5523274E-2,5.0413605E-6,2.0400181E-6,5.4384731E-6,2.2031026E+1,-3.9248044E-6,-8.6600112E-7,4.0192098E-6,-1.6755716E+2,9.9186457E-7,1.2522269E-6,1.5974566E-6,5.1617940E+1,-7.8348187E-6,2.4218583E-5,9.2556817E-6,5.0000000E-1,3.9246522E-4,1.6110629E-7,5.1000000E+3,1.0000000E+0
7.2090000E+4,4.0946800E+1,1.0000000E-4,6.5524481E-2,5.0413605E-6,2.0400181E-6,5.4384731E-6,2.2031026E+1,-3.9248044E-6,-8.6600112E-7,4.0192098E-6,-1.6755716E+2,9.9186457E-7,1.2522269E-6,1.5974566E-6,5.1617940E+1,-7.8348187E-6,2.4218583E-5,9.2556817E-6,5.0000000E-1,3.9246522E-4,1.6110629E-7,5.1000000E+3,1.0000000E+0
7.2091000E+4,4.0941900E+1,1.0000000E-4,6.6150673E-2,5.0580808E-6,2.0268504E-6,5.4490645E-6,2.1836732E+1,-3.9134710E-6,-8.8407497E-7,4.0120872E-6,-1.6727024E+2,1.0015683E-6,1.2654273E-6,1.6138294E-6,5.1638869E+1,-7.8368094E-6,2.4211991E-5,9.2497119E-6,5.0000000E-1,3.9246508E-4,1.6188177E-7,5.1000000E+3,1.0000000E+0
7.2092000E+4,4.0939500E+1,1.0000000E-4,6.6151258E-2,5.0580808E-6,2.0268504E-6,5.4490645E-6,2.1836732E+1,-3.9134710E-6,-8.8407497E-7,4.0120872E-6,-1.6727024E+2,1.0015683E-6,1.2654273E-6,1.6138294E-6,5.1638869E+1,-7.8368094E-6,2.4211991E-5,9.2497119E-6,5.0000000E-1,3.9246508E-4,1.6188177E-7,5.1000000E+3,1.0000000E+0
7.2093000E+4,4.0934600E+1,1.0000000E-4,6.5675234E-2,5.0442745E-6,2.0317072E-6,5.4380639E-6,2.1938340E+1,-3.9364476E-6,-8.7747286E-7,4.0330607E-6,-1.6743365E+2,9.9059037E-7,1.2610284E-6,1.6035778E-6,5.1848888E+1,-7.8708399E-6,2.4165742E-5,9.2091225E-6,5.0000000E-1,3.9246546E-4,1.6094353E-7,5.1000000E+3,1.0000000E+0
