#T,rhoxx,Ixx
4.1442600e+00,5.3409938e-11,1.1643707e-02
4.1444900e+00,3.6479052e-11,1.1643702e-02
4.1445900e+00,4.0416850e-11,1.1643449e-02
4.1447100e+00,5.1694248e-11,1.1643716e-02
4.1449400e+00,4.3657710e-11,1.1643715e-02
4.1451800e+00,3.0519265e-11,1.1643708e-02
4.1454200e+00,4.3541138e-11,1.1643717e-02
4.1454600e+00,5.7213331e-11,1.1643453e-02
4.1456500e+00,2.9372481e-11,1.1643731e-02
4.1458800e+00,6.5717785e-11,1.1643746e-02
4.1461300e+00,6.6070899e-11,1.1643724e-02
4.1463700e+00,3.0125694e-11,1.1643409e-02
4.1463800e+00,5.8326710e-11,1.1643734e-02
4.1466200e+00,5.3776169e-11,1.1643734e-02
4.1468500e+00,4.7276393e-11,1.1643724e-02
4.1471000e+00,3.5824657e-11,1.1643710e-02
4.1473000e+00,5.0699574e-11,1.1643451e-02
4.1473400e+00,4.7738668e-11,1.1643760e-02
4.1475800e+00,6.4424998e-11,1.1643777e-02
4.1478300e+00,5.2984870e-11,1.1643724e-02
4.1480900e+00,3.6662682e-11,1.1643706e-02
4.1482500e+00,4.2213025e-11,1.1643484e-02
4.1483500e+00,4.6165245e-11,1.1643745e-02
4.1486300e+00,4.0978404e-11,1.1643714e-02
4.1489000e+00,3.3323375e-11,1.1643700e-02
4.1491800e+00,3.7064522e-11,1.1643747e-02
4.1492200e+00,4.9262532e-11,1.1643445e-02
4.1494700e+00,5.8884265e-11,1.1643774e-02
4.1497700e+00,4.1654583e-11,1.1643746e-02
4.1500700e+00,4.5818005e-11,1.1643760e-02
4.1502300e+00,4.2628248e-11,1.1643463e-02
4.1503700e+00,3.8212898e-11,1.1643731e-02
4.1506700e+00,5.0862843e-11,1.1643743e-02
4.1509800e+00,4.8371237e-11,1.1643765e-02
4.1512900e+00,5.5070089e-11,1.1643777e-02
4.1516000e+00,4.4636343e-11,1.1643787e-02
4.1519100e+00,4.0621828e-11,1.1643794e-02
4.1522200e+00,4.8553597e-11,1.1643768e-02
4.1523800e+00,5.4653256e-11,1.1643453e-02
4.1525400e+00,3.3002134e-11,1.1643797e-02
4.1528400e+00,5.5768251e-11,1.1643779e-02
4.1531400e+00,6.2445291e-11,1.1643808e-02
4.1534300e+00,3.5436925e-11,1.1643824e-02
4.1535000e+00,6.0150278e-11,1.1643451e-02
4.1537300e+00,2.6626786e-11,1.1643815e-02
4.1540300e+00,5.5764950e-11,1.1643807e-02
4.1543400e+00,5.4216262e-11,1.1643818e-02
4.1546400e+00,3.8691974e-11,1.1643837e-02
4.1549400e+00,4.5104840e-11,1.1643843e-02
4.1552600e+00,4.0521907e-11,1.1643845e-02
4.1555700e+00,4.5725677e-11,1.1643819e-02
4.1557900e+00,6.1815588e-11,1.1643485e-02
4.1558700e+00,4.1010807e-11,1.1643817e-02
4.1561700e+00,4.6563234e-11,1.1643859e-02
4.1564800e+00,5.3031310e-11,1.1643880e-02
4.1568000e+00,4.2057682e-11,1.1643861e-02
4.1569600e+00,5.7272288e-11,1.1643509e-02
4.1571200e+00,4.9854252e-11,1.1643877e-02
4.1574300e+00,4.6454567e-11,1.1643861e-02
4.1577400e+00,4.4348171e-11,1.1643864e-02
4.1580700e+00,5.7313554e-11,1.1643906e-02
4.1581400e+00,4.1887158e-11,1.1643465e-02
4.1583900e+00,4.4833738e-11,1.1643881e-02
4.1587100e+00,5.9335129e-11,1.1643910e-02
4.1590300e+00,3.9587664e-11,1.1643888e-02
4.1593400e+00,3.9027607e-11,1.1643512e-02
4.1593700e+00,4.9103169e-11,1.1643882e-02
4.1597100e+00,3.4694379e-11,1.1643910e-02
4.1600400e+00,4.2089465e-11,1.1643912e-02
4.1603700e+00,3.8072730e-11,1.1643923e-02
4.1605600e+00,2.3998999e-11,1.1643484e-02
4.1607000e+00,3.4577603e-11,1.1643921e-02
4.1610400e+00,5.7918628e-11,1.1643953e-02
4.1613700e+00,5.1411501e-11,1.1643930e-02
4.1616900e+00,4.4108626e-11,1.1643946e-02
4.1618100e+00,3.5424317e-11,1.1643499e-02
4.1620200e+00,5.2387016e-11,1.1643954e-02
4.1623500e+00,4.3113026e-11,1.1643935e-02
4.1626900e+00,4.2779458e-11,1.1643951e-02
4.1630200e+00,5.7438474e-11,1.1643927e-02
4.1631000e+00,5.9269754e-11,1.1643549e-02
4.1633500e+00,4.8011703e-11,1.1643928e-02
4.1636900e+00,4.9538261e-11,1.1643942e-02
4.1640300e+00,3.2690184e-11,1.1643944e-02
4.1643600e+00,4.4268031e-11,1.1643954e-02
4.1644300e+00,5.0786166e-11,1.1643544e-02
4.1647000e+00,3.7286988e-11,1.1643928e-02
4.1650300e+00,6.7069259e-11,1.1643956e-02
